Node Count,Requested Duration,Actual Duration
160,7200,7223
30,3600,517
93,21600,925
4,900,10
4,900,13
5,3600,497
7,3000,3016
4,900,12
93,21600,872
4,900,13
4,900,12
4,900,12
4,900,14
11,900,920
11,900,921
2,7200,6970
18,7200,7211
18,7200,7209
18,7200,7210
18,7200,7203
27,7200,4122
300,3600,3603
7,3000,452
200,7200,278
2,7200,6921
5,7200,6915
72,1800,1816
4,7200,7225
2,7200,7225
4,900,7
27,7200,7223
4,900,9
11,7200,48
4,900,33
11,7200,59
11,7200,58
11,7200,84
4,900,31
11,7200,68
4,7200,7227
92,10800,6043
20,7200,7215
12,5760,24
12,5760,65
12,5760,65
12,5760,69
256,3600,1271
256,3600,930
144,21600,21621
1500,43200,37058
1500,43200,31596
1500,43200,34510
4000,43200,21343
2136,43200,42785
512,28800,23970
120,21600,21614
120,21600,21608
120,21600,6019
256,43200,2635
512,43200,41454
640,43200,88
184,21600,21612
184,21600,21625
184,21600,21609
184,21600,21602
184,21600,21628
184,21600,11836
320,43200,39922
320,43200,4812
768,25200,25223
2048,1500,1013
2048,1500,1017
2048,1500,1010
2048,1500,1033
2048,1500,1022
2048,1500,1003
2048,1500,1034
2048,1500,1009
144,21600,21613
2,7200,7224
2,7200,7209
2,7200,7214
2,7200,7206
2,7200,7231
2,7200,7220
2,7200,7211
2,7200,7208
2,7200,7202
2,7200,7222
2,7200,7225
384,25200,21467
184,21600,21613
200,43200,43227
105,21600,21613
100,7200,6918
18,7200,7228
18,7200,7225
18,7200,7218
128,21600,20600
183,21600,21612
32,7200,4786
32,7200,4744
32,7200,4905
32,7200,4960
32,7200,4806
32,7200,4708
18,7200,7228
18,7200,7225
18,7200,7218
18,7200,7224
18,7200,7223
18,7200,7200
18,7200,7225
18,7200,7229
18,7200,7206
18,7200,7205
18,7200,7212
18,7200,7221
160,21600,21417
160,21600,21414
160,21600,21414
160,21600,21403
192,43200,14981
480,7200,7227
2976,7200,7204
2976,7200,7214
27,7200,7208
4,7200,7211
2,7200,7211
300,3600,3622
92,10800,475
128,21600,21602
54,7200,10
7,3000,13
7,3000,561
144,9000,9003
54,7200,18
144,21600,21617
6,2400,11
105,21600,21629
20,7200,7219
6,2400,10
6,3600,2222
28,1800,669
11,7200,48
28,1800,344
11,7200,47
18,7200,7224
18,7200,7223
11,7200,49
11,7200,46
11,7200,49
192,43200,14889
11,7200,46
11,7200,47
11,7200,46
11,7200,48
11,7200,45
100,7200,6912
100,7200,7220
100,7200,6958
100,7200,6907
200,14400,1635
200,14400,1491
200,14400,1377
200,14400,1390
5,7200,6897
4,7200,7221
2,7200,7220
2,7200,1446
200,14400,1345
200,14400,1379
200,14400,1752
32,7200,4803
32,7200,4928
32,7200,5005
32,7200,4836
32,7200,4720
32,7200,4899
32,7200,4706
32,7200,5049
32,7200,4996
144,21600,21609
32,7200,4791
32,7200,4835
32,7200,4854
32,7200,4900
32,7200,4963
32,7200,4794
32,7200,4949
32,7200,7228
32,7200,4598
32,7200,4786
32,7200,4784
32,7200,5030
32,7200,4886
32,7200,5123
32,7200,4775
32,7200,4968
32,7200,4815
32,7200,4837
32,7200,4737
32,7200,4935
32,7200,4887
32,7200,5047
192,43200,15710
2,7200,2701
32,7200,7224
32,7200,7052
32,7200,7042
32,7200,7053
32,7200,7076
32,7200,1869
1707,600,323
2,7200,943
5,3600,242
2,7200,6911
10,7200,8
10,7200,14
10,7200,3125
184,43200,1382
164,21600,902
8,7200,7200
8,1800,875
8,1800,199
27,3600,2129
27,7200,1051
192,43200,14985
27,7200,294
18,7200,7206
18,7200,7215
18,7200,7205
18,7200,7221
18,7200,7226
18,7200,7202
18,7200,238
27,1800,1333
18,7200,61
18,7200,111
18,7200,193
18,7200,96
18,7200,110
18,7200,97
120,21600,21616
27,3600,3372
768,25200,14416
384,25200,9296
8,7200,11
144,21600,3438
11,7200,48
11,7200,51
11,7200,49
11,7200,47
11,7200,48
11,7200,48
11,7200,47
11,7200,50
27,3600,3619
11,7200,48
11,7200,50
11,7200,46
11,7200,49
11,7200,45
11,7200,49
11,7200,48
11,240,10
54,7200,30
144,9000,3002
300,3600,3602
8,7200,5670
200,14400,13999
2,7200,3275
128,7200,605
128,7200,610
128,7200,803
128,7200,608
128,7200,736
128,7200,1249
128,7200,640
4,7200,7219
54,7200,7206
11,240,47
11,240,50
11,240,56
11,240,51
11,240,54
11,240,61
11,240,57
11,240,50
11,240,60
11,240,55
11,240,52
11,240,48
11,240,84
2,7200,1535
11,240,244
4,7200,7212
2,7200,7212
144,21600,286
27,7200,7221
18,7200,7207
18,7200,7214
18,7200,7228
33,7200,1828
64,7200,1770
64,7200,1770
64,7200,1769
64,7200,1770
64,7200,1769
64,7200,845
64,7200,1121
64,7200,1447
144,21600,279
2,7200,4530
10,7200,122
144,21600,277
10,7200,39
25,7200,3082
25,7200,2037
25,7200,407
25,7200,488
25,7200,390
512,7200,7226
144,21600,242
2,7200,6937
2,7200,6900
2,7200,6895
2,7200,11
48,7200,7211
2,7200,11
2,7200,6740
3,7200,6871
108,10800,4518
2,7200,258
2,7200,249
2,7200,8
4,7200,7216
2,7200,7209
2,7200,6
2,7200,429
2,7200,70
2,7200,7210
3,7200,576
25,7200,439
25,7200,634
25,7200,500
25,7200,534
27,7200,115
27,7200,7222
2,7200,6986
25,7200,6815
512,3600,48
2,7200,18
4,7200,7206
2,7200,7206
2,7200,7
3,7200,545
1500,43200,38326
4000,43200,32671
481,43200,43222
2136,43200,42763
2136,43200,57
2136,43200,828
2048,43200,25890
1184,43200,22779
1024,43200,6610
2136,43200,42786
2,7200,7222
2,7200,7229
2,7200,7226
2,7200,7200
2136,43200,10397
2136,43200,40913
160,21600,21424
160,21600,21391
160,21600,21349
18,7200,7226
18,7200,7212
18,7200,7223
18,7200,7224
18,7200,7203
18,7200,2185
192,43200,14939
2,7200,2646
2,7200,6894
2,7200,6855
144,21600,21605
200,14400,13975
200,14400,13133
200,14400,13996
25,7200,6797
25,7200,6795
2,7200,6888
3,7200,7207
100,7200,6936
100,7200,6902
100,7200,3920
100,7200,6883
144,21600,21627
1707,600,351
128,21600,21603
128,5400,5410
2,7200,6988
2,7200,6882
2,7200,6895
108,180,197
1707,600,324
184,43200,41
116,21600,42
1707,600,330
2,7200,3245
1707,600,332
4,900,9
1707,600,360
33,7200,157
33,7200,213
33,7200,7229
4,7200,7223
2,7200,7223
2,7200,143
2,7200,123
105,21600,21626
20,7200,7226
32,7200,4681
32,7200,4817
32,7200,4713
32,7200,4783
32,7200,5096
32,7200,4783
32,7200,4921
32,7200,4771
32,7200,4999
32,7200,4811
32,7200,4792
32,7200,4958
32,7200,4765
32,7200,4757
32,7200,4790
32,7200,4774
32,7200,967
32,7200,6721
32,7200,5259
32,7200,5375
32,7200,5340
32,7200,4766
32,7200,4686
32,7200,4837
32,7200,4850
32,7200,4915
192,43200,14895
27,7200,7221
48,7200,4629
2,7200,6945
25,7200,1847
25,7200,5690
2,7200,7029
33,7200,7228
2,7200,6958
4,7200,1343
108,10800,7382
2,7200,6995
100,7200,6905
100,7200,6955
36,7200,7225
20,7200,7201
100,7200,6902
100,7200,6915
2,7200,3113
200,14400,13975
2,7200,679
2,7200,56
2,7200,1013
64,3600,3621
64,3600,3613
64,3600,3603
64,3600,3613
48,3600,3613
4,900,12
4,900,13
18,7200,7213
18,7200,7212
18,7200,7216
18,7200,7201
4,7200,14
10,7200,22
32,7200,6735
32,7200,5368
32,7200,5286
32,7200,5335
2,7200,5308
2,7200,3252
4,7200,1363
384,25200,13822
32,7200,7221
3,7200,6101
4,7200,1018
4,7200,7219
8,7200,6727
8,7200,6715
128,10800,4462
10,7200,140
4,7200,7226
2,7200,7226
33,7200,7225
10,7200,104
10,7200,7225
8,7200,6685
8,7200,635
10,7200,165
10,7200,7226
10,7200,152
10,7200,7200
27,7200,324
2,7200,24
2,7200,11
2,7200,6513
184,21600,337
184,21600,349
184,21600,1923
184,21600,262
184,21600,2305
184,21600,5456
184,21600,5662
184,21600,1475
184,21600,670
184,21600,2151
184,21600,2162
184,21600,2014
184,21600,7500
184,21600,320
184,21600,234
184,21600,307
184,21600,230
184,21600,317
184,21600,275
183,21600,371
184,21600,256
184,21600,188
184,21600,174
184,21600,2316
184,21600,2247
184,21600,2305
184,21600,2166
184,21600,2202
184,21600,1339
184,21600,2227
184,21600,2252
184,21600,1841
8,7200,3143
184,21600,1912
184,21600,1460
20,7200,7225
2,7200,819
8,7200,84
2,7200,6515
8,7200,8
8,7200,6782
27,7200,7205
4,7200,7225
2,7200,7225
2,7200,6541
25,7200,7205
25,7200,7201
25,7200,7224
25,7200,7227
25,7200,7212
25,7200,7202
25,7200,7202
25,7200,7202
25,7200,7202
10,7200,6910
10,7200,6954
10,7200,6908
2,7200,6546
8,7200,6749
4,7200,723
12,5760,11
12,5760,63
28,1800,1080
4,3600,299
144,21600,21618
580,43200,43204
780,43200,43203
1250,43200,43203
515,43200,43208
525,43200,43220
512,43200,26
1024,43200,11457
160,21600,21421
160,21600,21405
160,21600,21396
160,21600,21391
192,43200,11821
192,43200,14947
256,43200,4728
320,43200,43201
320,43200,43216
320,43200,43207
144,21600,21614
192,43200,4092
200,14400,13998
200,14400,14079
18,7200,7222
18,7200,7229
18,7200,7214
18,7200,7213
18,7200,7227
18,7200,7208
32,7200,4759
32,7200,4648
32,7200,4826
32,7200,4868
32,7200,5244
768,25200,20275
184,21600,12142
184,21600,8066
184,21600,4705
184,21600,5106
184,21600,5408
184,21600,6614
184,21600,5617
183,21600,16244
144,21600,21605
99,14400,14218
25,7200,7211
2,7200,6076
2,7200,6525
2,7200,2536
144,10800,10808
25,7200,7217
25,7200,7217
25,7200,7217
25,7200,7201
25,7200,7217
25,7200,7217
25,7200,7220
25,7200,7220
25,7200,7220
4,7200,7205
8,7200,6714
12,7200,6535
8,7200,6818
5,3600,3606
192,43200,83
1707,600,353
10,7200,6910
8,7200,5065
12,7200,4290
8,7200,3665
2,5400,83
2,600,11
2,600,18
2,5400,93
2,5400,93
192,43200,26
2,600,9
2,7200,6517
2,5400,95
192,43200,127
2,600,9
10,7200,6936
10,7200,6937
2,5400,86
144,21600,21628
40,3600,13
50,3600,13
60,3600,13
70,3600,22
80,3600,13
2,5400,96
40,3600,23
50,3600,19
60,3600,20
70,3600,17
10,7200,4188
40,3600,1548
50,3600,1238
60,3600,1239
70,3600,1242
80,3600,1244
99,14400,1382
40,3600,17
50,3600,16
60,3600,16
70,3600,16
80,3600,16
35,7200,5
40,3600,2075
50,3600,2077
60,3600,2078
70,3600,2080
80,3600,2081
99,14400,123
2,600,11
2,600,9
2,600,10
99,14400,40
2,600,9
99,14400,923
2,600,10
2,600,14
2,600,11
35,7200,7017
4,7200,7217
2,7200,7217
2,600,13
99,300,41
200,14400,13965
200,14400,14173
200,14400,449
2,600,14
200,14400,14071
200,14400,13946
40,3600,1203
50,3600,1204
60,3600,1205
70,3600,1206
80,3600,1208
99,300,40
2,600,18
105,21600,21611
99,300,229
20,7200,7213
2,600,18
99,300,308
40,3600,14
50,3600,14
60,3600,14
70,3600,16
80,3600,17
40,3600,14
50,3600,171
60,3600,172
70,3600,140
80,3600,140
10,7200,5
99,300,302
10,7200,197
40,3600,3627
40,3600,3628
50,3600,3614
50,3600,3614
60,3600,3628
60,3600,3606
70,3600,3606
70,3600,3621
80,3600,3621
80,3600,3621
10,7200,6967
10,7200,6956
10,7200,6924
99,300,304
99,300,325
192,43200,95
192,43200,295
400,14400,1407
192,43200,296
1707,600,334
192,43200,15028
400,14400,14249
4,7200,7212
2,7200,7212
192,43200,274
1707,600,342
192,43200,296
125,7200,21
125,7200,17
125,7200,20
125,7200,19
125,7200,19
125,7200,18
125,7200,26
125,7200,22
125,7200,18
125,7200,18
125,7200,17
6000,900,22
6000,900,25
2,900,906
144,21600,103
1707,600,605
8,7200,7224
192,43200,15075
192,43200,43217
208,43200,43210
300,3600,3626
100,21600,9678
10,1800,1814
27,900,903
32,7200,6967
32,7200,5583
32,7200,5554
32,7200,5578
32,7200,5624
5,3600,311
20,7200,463
256,43200,2060
120,21600,2145
5,1800,286
27,600,626
93,21600,514
93,21600,499
20,7200,6477
16,1800,446
10,1800,1159
20,1200,357
20,1800,790
120,21600,3340
20,1200,510
8,7200,357
93,21600,145
93,21600,180
20,1200,1202
300,3600,3625
20,600,317
16,3600,83
92,21600,4502
20,1800,272
20,1200,1218
20,600,628
85,7200,7217
3,7200,687
4,3600,3128
40,7200,3555
40,7200,1569
40,7200,1100
40,7200,3875
40,7200,1288
40,7200,1200
40,7200,1341
40,7200,1247
40,7200,1239
40,7200,1579
40,7200,1091
40,7200,3689
40,7200,3976
40,7200,3625
40,7200,3769
40,7200,4038
40,7200,3849
40,7200,4180
40,7200,3778
40,7200,3804
40,7200,4099
40,7200,4058
40,7200,3613
40,7200,4040
40,7200,4051
40,7200,4170
40,7200,4713
40,7200,2744
40,7200,3723
40,7200,3898
40,7200,3714
40,7200,4097
40,7200,3772
40,7200,3614
40,7200,3877
40,7200,3859
40,7200,4276
40,7200,3643
40,7200,3710
40,7200,4292
40,7200,3505
40,7200,3996
40,7200,4508
40,7200,3432
40,7200,2392
40,7200,3193
40,7200,3766
40,7200,2315
40,7200,2670
40,7200,4363
40,7200,4244
40,7200,3589
40,7200,4032
40,7200,4104
40,7200,3999
40,7200,2666
40,7200,4563
40,7200,3807
40,7200,3695
40,7200,3471
120,21600,355
120,21600,1156
20,1200,1211
120,21600,21608
20,1260,1262
16,3600,3143
27,7200,365
256,3600,171
27,7200,480
20,7200,6341
99,300,327
27,7200,1824
2,7200,610
10,7200,124
32,7200,11
10,7200,196
10,7200,6935
32,7200,3554
32,7200,5105
300,3600,3608
2,7200,97
32,7200,4959
32,1800,72
144,14400,11287
32,7200,3512
32,1800,203
32,7200,3558
32,7200,3566
32,7200,3535
32,7200,3538
32,7200,3587
32,7200,3560
32,7200,3537
32,7200,3456
32,7200,3437
32,7200,6260
32,7200,3556
32,7200,6327
32,1800,347
2,7200,191
125,7200,2807
125,7200,2845
125,7200,2835
125,7200,2810
125,7200,4514
125,7200,2926
125,7200,2873
125,7200,2814
125,7200,2818
125,7200,2805
125,7200,2817
192,43200,112
125,7200,2820
4,7200,13
125,7200,2831
125,7200,2815
125,7200,2809
125,7200,2818
125,7200,2812
2,7200,81
124,7200,2808
125,7200,2815
125,7200,2824
125,7200,2813
125,7200,2817
12,2700,2712
125,7200,2811
125,7200,2813
125,7200,2913
125,7200,2844
125,7200,2916
124,7200,2841
125,7200,2830
125,7200,2955
125,7200,2908
256,3600,3624
125,7200,2804
125,7200,2812
125,7200,2813
125,7200,2813
4,7200,13
125,7200,2821
125,7200,2811
125,7200,2819
125,7200,2809
125,7200,2809
125,7200,2805
125,7200,2806
4,7200,14
125,7200,2801
2,7200,78
125,7200,2816
125,7200,2808
125,7200,2823
125,7200,2807
2,7200,2067
125,7200,2803
124,7200,2808
125,7200,2806
30,3600,702
5,3600,3602
300,3600,3600
5,7200,7225
192,43200,267
10,7200,198
20,1200,418
10,7200,6940
40,1800,1828
12,7200,29
10,7200,181
99,300,324
20,1200,1036
94,7200,6078
10,7200,6943
144,21600,103
99,300,323
5,1800,683
256,600,620
320,43200,19622
5,7200,70
32,7200,1407
32,7200,1411
32,7200,1414
32,7200,1402
32,7200,1444
32,7200,1431
32,7200,1434
32,7200,1428
32,7200,1423
32,7200,1433
32,7200,1436
32,7200,1428
32,7200,1436
32,7200,1425
32,7200,1436
32,7200,11
20,7200,6506
5,7200,946
5,7200,7211
32,7200,47
32,7200,43
32,7200,46
32,7200,49
32,7200,49
32,7200,53
32,7200,42
32,7200,57
32,7200,60
32,7200,227
32,7200,47
32,7200,48
32,7200,49
32,7200,49
32,7200,68
32,7200,68
32,7200,199
32,7200,198
32,7200,199
32,7200,71
32,7200,47
105,21600,21605
144,21600,6
2,7200,26
20,7200,947
40,7200,1423
40,7200,3533
40,7200,3821
40,7200,4003
40,7200,4390
40,7200,3892
40,7200,3926
40,7200,3763
40,7200,3441
40,7200,3597
40,7200,4083
40,7200,3836
40,7200,4091
40,7200,2369
40,7200,3832
40,7200,3692
40,7200,3856
40,7200,3762
40,7200,3910
40,7200,3644
40,7200,4650
40,7200,2110
40,7200,3910
40,7200,3820
40,7200,4460
40,7200,2774
40,7200,3258
40,7200,2657
40,7200,3942
40,7200,3765
300,3600,3620
60,6300,4654
60,6300,4689
60,6300,4653
60,6300,4655
32,7200,3565
32,7200,6393
256,600,63
60,7200,6855
32,7200,6372
32,7200,6318
32,7200,6310
32,7200,3515
2,7200,361
32,7200,3548
32,7200,3554
32,7200,3537
99,300,320
32,7200,3588
32,7200,3571
10,1200,1202
32,7200,3536
60,600,368
32,7200,3523
5,1800,1513
32,7200,3462
2,300,5
2,7200,5988
32,7200,6255
32,7200,6247
32,7200,6206
32,7200,6140
32,7200,6132
32,7200,6162
32,7200,6128
32,7200,6132
32,7200,6153
32,7200,6203
32,7200,6202
32,7200,6143
32,7200,6150
32,7200,6166
32,7200,6149
32,7200,24
400,14400,14253
400,14400,14221
32,7200,58
32,7200,48
32,7200,37
32,7200,39
32,7200,44
32,7200,59
32,7200,61
32,7200,42
32,7200,60
32,7200,54
32,7200,38
32,7200,53
32,7200,60
32,7200,45
32,7200,38
32,7200,37
32,7200,58
32,7200,39
32,7200,66
32,7200,40
32,7200,69
30,3600,557
2,300,302
256,600,627
27,7200,7219
60,600,617
12,7200,27
20,1800,1376
2,3600,39
6,7200,7220
6,7200,7207
6,7200,7223
6,7200,7217
6,7200,7209
6,7200,7204
6,7200,7201
4,900,6
60,7140,7155
4,900,21
20,1800,1803
40,7200,1479
40,7200,1479
40,7200,1479
40,7200,1478
40,7200,1478
40,7200,1478
40,7200,1478
40,7200,1478
40,7200,1478
40,7200,1478
16,3600,2936
20,7200,6313
2,600,19
2,600,18
20,7200,1
20,1800,12
40,3600,3627
50,3600,3627
60,3600,3627
70,3600,3627
80,3600,3623
4,900,8
4,900,7
4,900,5
40,7200,1317
40,7200,1317
40,7200,1317
40,7200,1317
40,7200,1317
40,7200,1317
40,7200,1317
40,7200,1317
40,7200,1317
40,7200,1317
20,1200,254
5,7200,7200
20,1200,602
5,7200,7221
30,7200,7
5,7200,994
4,900,24
300,3600,3624
30,3600,7
4,7200,7223
2,7200,7223
30,3600,7
60,7200,874
4,900,6
30,3600,544
99,300,318
2,7200,2294
144,14400,14401
144,14400,14401
144,14400,14409
144,14400,14409
40,3600,370
4,900,25
4,900,5
30,3600,134
2,7200,178
4,900,5
4,900,9
99,600,458
30,1800,97
40,3600,773
4,900,5
30,7200,356
30,7200,5
30,7200,281
99,600,616
30,1800,800
4,900,4
60,7200,3721
30,7200,356
4,900,7
5,7200,2253
8,7200,3
8,7200,7059
4,900,6
4,900,13
184,21600,203
184,21600,283
184,21600,836
184,21600,186
184,21600,774
184,21600,609
184,21600,2050
184,21600,742
184,21600,675
184,21600,1653
184,21600,309
184,21600,275
184,21600,284
184,21600,173
184,21600,293
100,5400,941
184,21600,330
183,21600,234
184,21600,272
184,21600,147
184,21600,3753
184,21600,4164
184,21600,723
184,21600,909
184,21600,325
184,21600,309
184,21600,272
184,21600,760
184,21600,6388
184,21600,260
184,21600,286
184,21600,831
184,21600,294
184,21600,311
184,21600,952
184,21600,257
2,7200,4023
184,21600,286
30,7200,422
184,21600,198
99,600,556
4,900,5
4,900,11
4,900,9
300,3600,3625
99,600,602
27,7200,7210
120,7200,987
3,7200,108
4,900,6
60,7200,1353
3,7200,7224
30,7200,7018
30,7200,337
30,7200,7008
60,7200,7
2,7200,6960
60,7200,574
30,7200,7020
40,7200,210
40,7200,4134
40,7200,4293
40,7200,2472
40,7200,3630
40,7200,3959
40,7200,4042
40,7200,3783
40,7200,4085
40,7200,4062
40,7200,5071
40,7200,4629
40,7200,3302
40,7200,3581
40,7200,4426
40,7200,3394
40,7200,5028
40,7200,4016
40,7200,3974
40,7200,3100
40,7200,4024
40,7200,4708
40,7200,4695
40,7200,2437
40,7200,3526
40,7200,5168
40,7200,4672
40,7200,4716
40,7200,3283
40,7200,3364
4,1800,10
8,7200,7112
8,7200,7106
4,1800,13
4,1800,15
70,7200,7228
70,7200,6
70,7200,5
70,7200,5
70,7200,4
70,7200,4
70,7200,4
70,7200,5
70,7200,4
70,7200,4
70,7200,6
70,7200,4
70,7200,7
70,7200,7
70,7200,6
70,7200,4
70,7200,4
70,7200,6
70,7200,7
70,7200,6
60,7200,676
4,1800,14
60,7200,885
4,1800,14
8,7200,6695
20,7200,499
4,1800,411
2,7200,1310
20,7200,6360
144,21600,30
4,1800,341
10,1800,1540
4,1800,303
4,900,6
4,900,7
4,1800,1802
144,21600,284
1920,7200,7211
12,7200,6824
27,7200,7223
8,7200,6765
144,21600,287
4,7200,7229
2,7200,7223
10,3600,322
80,7200,455
30,7200,7081
30,7200,7006
30,7200,7102
10,7200,147
99,14400,9
144,21600,288
144,21600,292
10,3600,277
150,21600,6014
150,21600,180
150,21600,8301
150,21600,82
150,21600,232
150,21600,4489
150,21600,806
150,21600,578
150,21600,980
150,21600,992
150,21600,949
150,21600,989
150,21600,4085
150,21600,1848
150,21600,1335
150,21600,1972
150,21600,1870
150,21600,170
150,21600,88
150,21600,252
150,21600,55
150,21600,386
10,3600,292
4,1800,1819
10,3600,568
10,3600,1274
3,7200,3783
8,7200,3214
300,3600,3628
15,3600,520
15,3600,273
15,3600,813
10,1200,127
2,7200,951
40,7200,123
160,21600,21425
160,21600,21339
160,21600,21357
160,21600,21420
200,14400,13914
200,14400,13991
200,14400,14427
200,14400,14403
200,14400,14394
6144,43200,43224
120,21600,21625
120,21600,21619
6000,43200,3396
320,43200,43226
256,43200,4748
256,43200,29671
256,43200,30329
144,21600,8315
60,6300,4648
60,6300,4617
60,6300,4636
60,6300,4643
60,6300,4637
60,6300,4663
60,6300,6328
60,6300,4643
60,6300,5282
60,6300,4695
60,6300,4640
60,6300,4649
144,21600,21616
256,43200,43219
400,14400,14292
400,14400,14214
400,14400,14419
335,43200,16
200,43200,43217
6,7200,7216
6,7200,7211
6,7200,7210
6,7200,7201
6,7200,7225
6,7200,7216
6,7200,7222
6,7200,7215
6,7200,7207
6,7200,7206
6,7200,7206
6,7200,7200
6,7200,7225
6,7200,7219
6,7200,7222
192,43200,14995
480,43200,43224
8,7200,7095
8,7200,7095
8,7200,7122
8,7200,7108
8,7200,7095
8,7200,7111
8,7200,7094
8,7200,7219
8,7200,7064
8,7200,7112
8,7200,7092
30,7200,7037
30,7200,7099
30,7200,7003
150,21600,20908
150,21600,21609
150,21600,18927
150,21600,18583
150,21600,21605
150,21600,16109
150,21600,18704
150,21600,5824
150,21600,21603
150,21600,19996
150,21600,11045
150,21600,21603
150,21600,8427
150,21600,10397
150,21600,13179
150,21600,20410
150,21600,17587
150,21600,6154
150,21600,18062
150,21600,19961
150,21600,20178
150,21600,21608
150,21600,14208
150,21600,16592
150,21600,12094
150,21600,5617
150,21600,7184
150,21600,21618
150,21600,14250
150,21600,6465
150,21600,21609
150,21600,21618
150,21600,21618
150,21600,21624
150,21600,9090
150,21600,13049
150,21600,3031
150,21600,8174
150,21600,21626
150,21600,2327
150,21600,7242
150,21600,1484
150,21600,5012
150,21600,5729
150,21600,8780
150,21600,13365
150,21600,9985
150,21600,174
150,21600,202
150,21600,4936
150,21600,10096
150,21600,27
150,21600,848
150,21600,643
150,21600,1228
150,21600,15964
150,21600,1809
150,21600,3443
150,21600,22
150,21600,12565
150,21600,12647
150,21600,2263
150,21600,14284
150,21600,385
144,21600,102
92,21600,8054
70,7200,5
70,7200,291
70,7200,1254
70,7200,5
70,7200,4
70,7200,5
70,7200,5
70,7200,5
70,7200,5
70,7200,5
70,7200,5
70,7200,5
70,7200,5
70,7200,6
70,7200,6
70,7200,5
70,7200,4
70,7200,6
70,7200,7
70,7200,7
70,7200,7
70,7200,5
70,7200,5
70,7200,5
70,7200,5
70,7200,5
70,7200,5
70,7200,6
12,7200,6338
30,7200,7006
80,7200,393
20,3600,3624
2,7200,3332
10,7200,189
300,3600,3624
33,3600,9
70,7200,15
70,7200,314
33,3600,6
100,14400,233
10,7200,3
10,7200,6945
33,3600,6
2,7200,3452
33,3600,7
33,3600,7
100,14400,12949
70,7200,7159
40,7200,111
33,3600,2499
33,3600,3605
10,7200,6895
10,7200,6926
2,1200,252
80,7200,113
80,7200,456
3,7200,7222
2,7200,7218
10,7200,6907
33,600,7
33,600,11
144,21600,66
33,3600,2691
144,21600,295
144,21600,296
144,21600,268
10,7200,6900
144,21600,277
10,7200,6934
10,7200,6955
144,21600,285
144,21600,259
125,7200,2827
125,7200,2813
125,7200,2809
124,7200,2807
125,7200,2811
125,7200,2815
125,7200,2816
125,7200,2811
125,7200,2835
125,7200,2808
125,7200,2827
125,7200,2822
125,7200,2814
125,7200,2820
125,7200,2827
125,7200,2810
124,7200,2819
125,7200,2810
125,7200,2916
125,7200,2893
124,7200,2822
125,7200,2899
125,7200,2912
125,7200,2830
125,7200,2807
124,7200,2935
124,7200,2818
125,7200,2816
125,7200,2828
125,7200,2812
125,7200,2822
125,7200,2826
125,7200,2819
125,7200,2823
125,7200,2818
125,7200,2817
125,7200,2822
125,7200,2812
125,7200,2821
125,7200,2811
144,21600,275
125,7200,2814
125,7200,2814
125,7200,2815
124,7200,2810
125,7200,2830
125,7200,2823
124,7200,2816
124,7200,2850
125,7200,2858
125,7200,2821
144,21600,292
144,21600,27
144,21600,28
144,21600,25
2,7200,7208
2,7200,7208
144,21600,28
144,21600,39
144,21600,27
144,21600,28
144,21600,34
144,21600,40
144,21600,33
2048,1500,161
2048,1500,1013
2048,1500,185
80,7200,6990
